1684902862778	1684902862778	-9.234	-3.692	1.803	-0.265	-0.540	-0.779	0.560	-2.083	0.299	0.000000	0.000000
1684902862779	1684902862779	-9.323	-3.589	1.719	-0.354	-0.617	-0.874	0.385	-1.879	0.271	0.000000	0.000000
1684902862779	1684902862779	-9.268	-3.551	1.700	-0.467	-0.700	-0.969	0.225	-1.765	0.110	0.000000	0.000000
1684902862788	1684902862779	-9.376	-3.534	1.755	-0.590	-0.792	-1.057	0.096	-1.508	-0.026	0.000000	0.000000
1684902862799	1684902862789	-9.493	-3.584	1.592	-0.728	-0.859	-1.141	0.101	-1.305	-0.105	0.000000	0.000000
1684902862809	1684902862799	-9.548	-3.596	1.638	-0.877	-0.894	-1.219	-0.050	-1.142	-0.101	0.000000	0.000000
1684902862817	1684902862809	-9.567	-3.601	1.623	-1.010	-0.914	-1.282	-0.223	-1.032	-0.318	0.000000	0.000000
1684902862830	1684902862817	-9.522	-3.663	1.547	-1.137	-0.926	-1.334	-0.333	-0.881	-0.323	0.000000	0.000000
1684902862837	1684902862830	-9.606	-3.634	1.446	-1.267	-0.926	-1.388	-0.412	-0.725	-0.383	0.000000	0.000000
1684902862847	1684902862837	-9.653	-3.548	1.235	-1.379	-0.903	-1.432	-0.426	-0.627	-0.498	0.000000	0.000000
1684902862859	1684902862848	-9.790	-3.558	1.025	-1.456	-0.867	-1.458	-0.587	-0.407	-0.639	0.000000	0.000000
1684902862867	1684902862859	-9.890	-3.479	0.850	-1.482	-0.820	-1.466	-0.685	-0.189	-0.862	0.000000	0.000000
1684902862879	1684902862867	-9.895	-3.314	0.807	-1.447	-0.775	-1.462	-0.886	-0.038	-1.085	0.000000	0.000000
1684902862889	1684902862880	-9.953	-3.340	0.814	-1.371	-0.739	-1.453	-1.049	0.194	-1.259	0.000000	0.000000
1684902862897	1684902862889	-10.065	-3.409	0.912	-1.279	-0.687	-1.428	-1.116	0.508	-1.298	0.000000	0.000000
1684902862907	1684902862897	-10.168	-3.357	0.919	-1.172	-0.618	-1.385	-1.235	0.625	-1.283	0.000000	0.000000
1684902862917	1684902862907	-10.202	-3.359	0.984	-1.063	-0.553	-1.334	-1.415	0.704	-1.173	0.000000	0.000000
1684902862931	1684902862917	-10.005	-3.378	0.991	-0.966	-0.501	-1.275	-1.568	0.869	-1.152	0.000000	0.000000
1684902862939	1684902862932	-9.785	-3.378	0.955	-0.885	-0.454	-1.212	-1.659	0.986	-1.073	0.000000	0.000000
1684902862948	1684902862939	-9.543	-3.259	0.821	-0.792	-0.403	-1.141	-1.518	1.080	-1.051	0.000000	0.000000
1684902862957	1684902862949	-9.234	-3.203	0.857	-0.678	-0.346	-1.059	-1.355	1.197	-1.073	0.000000	0.000000
1684902862968	1684902862957	-9.100	-3.077	0.893	-0.549	-0.290	-0.968	-1.156	1.401	-1.192	0.000000	0.000000
1684902862977	1684902862968	-9.131	-2.907	1.027	-0.417	-0.231	-0.870	-0.895	1.547	-1.140	0.000000	0.000000
1684902862987	1684902862977	-9.613	-2.650	1.027	-0.294	-0.170	-0.768	-0.788	1.729	-1.082	0.000000	0.000000
1684902862997	1684902862988	-10.453	-2.653	0.783	-0.200	-0.127	-0.667	-0.840	1.944	-0.927	0.000000	0.000000
1684902863008	1684902862998	-11.073	-2.473	0.840	-0.144	-0.078	-0.541	-1.331	2.229	-0.903	0.000000	0.000000
1684902863017	1684902863009	-11.016	-1.899	0.766	-0.138	-0.010	-0.392	-2.176	2.243	-1.125	0.000000	0.000000
1684902863028	1684902863018	-10.836	-1.238	0.742	-0.178	0.011	-0.268	-2.799	2.433	-1.049	0.000000	0.000000
1684902863038	1684902863028	-10.338	-0.244	1.257	-0.271	0.040	0.083	-2.744	3.021	-1.104	0.000000	0.000000
1684902863047	1684902863038	-9.711	0.443	1.779	-0.271	0.040	0.083	-2.564	3.687	-1.111	0.000000	0.000000
1684902863057	1684902863048	-9.254	0.333	2.205	-0.247	0.039	0.347	-2.061	4.678	-0.577	0.000000	0.000000
1684902863070	1684902863058	-9.591	-0.390	2.576	-0.110	0.011	0.671	-1.429	5.363	-0.041	0.000000	0.000000
1684902863079	1684902863071	-10.432	-0.962	2.751	0.133	0.017	1.054	-0.953	5.229	0.400	0.000000	0.000000
1684902863088	1684902863079	-11.205	-1.257	2.837	0.347	0.023	1.418	-1.259	4.453	0.776	0.000000	0.000000
1684902863099	1684902863088	-11.643	-1.274	3.007	0.437	0.005	1.704	-2.042	3.780	0.946	0.000000	0.000000
1684902863109	1684902863100	-11.384	-1.422	3.189	0.356	-0.004	1.930	-2.756	3.373	1.020	0.000000	0.000000
1684902863117	1684902863109	-10.793	-1.896	3.227	0.099	-0.012	2.105	-3.117	3.203	1.171	0.000000	0.000000
1684902863132	1684902863117	-10.412	-2.234	3.270	-0.307	-0.021	2.178	-2.775	2.883	1.336	0.000000	0.000000
1684902863140	1684902863133	-10.001	-2.308	3.304	-1.025	-0.032	2.017	-2.095	2.224	1.369	0.000000	0.000000
1684902863148	1684902863140	-9.680	-1.765	3.393	-1.025	-0.032	2.017	-1.626	1.702	1.422	0.000000	0.000000
1684902863157	1684902863148	-9.522	-1.492	3.452	-1.260	-0.068	1.817	-1.120	1.437	1.501	0.000000	0.000000
1684902863168	1684902863158	-9.421	-1.173	3.230	-1.450	-0.109	1.575	-0.742	1.851	1.616	0.000000	0.000000
1684902863177	1684902863168	-9.371	-1.111	3.141	-1.587	-0.132	1.333	-0.520	1.982	1.714	0.000000	0.000000
1684902863192	1684902863177	-9.285	-1.111	3.282	-1.478	-0.133	0.908	-0.369	2.184	1.532	0.000000	0.000000
1684902863201	1684902863194	-9.371	-1.101	3.378	-1.203	-0.153	0.773	-0.275	2.152	1.484	0.000000	0.000000
1684902863208	1684902863201	-9.428	-0.711	3.464	-0.852	-0.198	0.701	-0.163	2.093	1.662	0.000000	0.000000
1684902863217	1684902863208	-9.491	-0.424	3.335	-0.547	-0.275	0.667	-0.225	2.047	1.784	0.000000	0.000000
1684902863229	1684902863218	-9.512	-0.517	3.074	-0.379	-0.363	0.656	-0.259	2.363	1.856	0.000000	0.000000
1684902863237	1684902863229	-9.603	-0.244	2.919	-0.321	-0.441	0.682	-0.299	2.567	1.690	0.000000	0.000000
1684902863250	1684902863238	-9.527	-0.189	2.806	-0.315	-0.514	0.737	-0.302	2.382	1.379	0.000000	0.000000
1684902863258	1684902863250	-9.182	-0.089	2.662	-0.354	-0.611	0.805	-0.373	2.555	1.159	0.000000	0.000000
1684902863268	1684902863258	-8.851	-0.263	2.514	-0.489	-0.720	0.871	-0.280	2.509	0.984	0.000000	0.000000
1684902863278	1684902863268	-8.571	-0.464	2.377	-0.671	-0.800	0.925	0.081	2.483	0.754	0.000000	0.000000
1684902863288	1684902863278	-8.545	-0.381	2.241	-0.795	-0.854	0.987	0.429	2.195	0.529	0.000000	0.000000
1684902863298	1684902863288	-8.480	-0.189	2.181	-0.828	-0.909	1.058	0.723	1.846	0.294	0.000000	0.000000
1684902863311	1684902863298	-8.495	-0.168	2.102	-0.850	-0.966	1.131	0.764	1.791	0.069	0.000000	0.000000
1684902863320	1684902863312	-8.605	-0.314	2.011	-0.908	-1.014	1.194	0.838	1.834	-0.086	0.000000	0.000000
1684902863329	1684902863320	-8.691	-0.704	1.774	-0.992	-1.054	1.244	0.831	1.731	-0.244	0.000000	0.000000
1684902863340	1684902863329	-8.839	-1.008	1.676	-1.067	-1.081	1.289	0.723	1.441	-0.436	0.000000	0.000000
1684902863349	1684902863341	-8.636	-1.149	1.618	-1.086	-1.100	1.337	0.637	0.950	-0.742	0.000000	0.000000
1684902863358	1684902863349	-8.552	-1.077	1.772	-1.073	-1.109	1.377	0.484	0.515	-0.939	0.000000	0.000000
1684902863369	1684902863358	-8.617	-1.089	1.903	-1.059	-1.106	1.410	0.682	0.283	-1.061	0.000000	0.000000
1684902863378	1684902863369	-8.918	-1.393	1.724	-1.038	-1.082	1.448	0.759	0.235	-0.998	0.000000	0.000000
