1687925638751	1687925638751	-11.281	-2.330	-1.111	0.584	-1.632	-2.083	-4.161	1.877	-5.720	0.000000	0.000000
1687925638752	1687925638751	-11.052	-2.195	-1.264	0.768	-1.506	-1.984	-4.192	2.073	-5.854	0.000000	0.000000
1687925638761	1687925638752	-10.520	-1.697	-1.460	0.969	-1.377	-1.868	-4.269	2.389	-6.074	0.000000	0.000000
1687925638771	1687925638761	-9.881	-1.269	-1.695	1.141	-1.255	-1.735	-4.192	2.614	-6.357	0.000000	0.000000
1687925638781	1687925638771	-9.251	-0.814	-1.810	1.263	-1.146	-1.592	-3.855	3.203	-6.721	0.000000	0.000000
1687925638792	1687925638781	-8.610	-0.148	-1.858	1.323	-1.034	-1.451	-3.338	3.675	-7.065	0.000000	0.000000
1687925638802	1687925638792	-8.145	0.553	-1.674	1.307	-0.915	-1.322	-2.863	4.168	-7.331	0.000000	0.000000
1687925638813	1687925638802	-7.834	1.223	-1.324	1.214	-0.786	-1.212	-2.351	4.851	-7.511	0.000000	0.000000
1687925638821	1687925638813	-7.877	1.561	-1.037	1.054	-0.634	-1.120	-2.016	5.562	-7.460	0.000000	0.000000
1687925638833	1687925638821	-8.751	1.719	-1.216	0.863	-0.461	-1.013	-1.800	6.235	-7.209	0.000000	0.000000
1687925638842	1687925638833	-9.057	1.949	-1.295	0.656	-0.259	-0.892	-1.946	6.577	-7.022	0.000000	0.000000
1687925638851	1687925638842	-8.238	2.093	-1.147	0.432	-0.037	-0.740	-2.892	6.742	-7.264	0.000000	0.000000
1687925638861	1687925638852	-7.503	2.045	-0.800	0.177	0.158	-0.506	-3.259	6.984	-7.391	0.000000	0.000000
1687925638873	1687925638861	-7.609	2.073	-0.618	-0.049	0.357	-0.200	-2.480	7.144	-7.266	0.000000	0.000000
1687925638881	1687925638873	-7.714	1.810	-0.448	-0.206	0.606	0.105	-1.760	7.113	-6.919	0.000000	0.000000
1687925638892	1687925638881	-7.228	1.460	-0.074	-0.292	0.881	0.409	-1.853	7.159	-6.716	0.000000	0.000000
1687925638901	1687925638893	-7.010	1.348	0.113	-0.323	1.126	0.743	-1.913	6.900	-6.495	0.000000	0.000000
1687925638911	1687925638902	-7.618	1.149	0.247	-0.301	1.354	1.069	-1.360	6.546	-6.062	0.000000	0.000000
1687925638921	1687925638911	-8.650	0.936	0.294	-0.244	1.575	1.335	-1.027	6.407	-5.782	0.000000	0.000000
1687925638933	1687925638922	-9.335	0.546	0.350	-0.210	1.775	1.531	-1.516	6.165	-5.562	0.000000	0.000000
1687925638941	1687925638933	-9.819	0.350	0.316	-0.239	1.917	1.681	-2.392	5.883	-5.404	0.000000	0.000000
1687925638951	1687925638942	-10.616	0.017	0.225	-0.323	1.990	1.809	-2.902	5.409	-5.227	0.000000	0.000000
1687925638961	1687925638952	-11.681	-0.189	0.266	-0.441	2.017	1.906	-3.179	5.104	-5.109	0.000000	0.000000
1687925638971	1687925638962	-12.610	-0.601	0.503	-0.601	2.032	1.980	-3.804	4.678	-5.066	0.000000	0.000000
1687925638981	1687925638972	-13.036	-1.202	0.836	-0.795	2.027	2.068	-4.678	4.362	-4.865	0.000000	0.000000
1687925638995	1687925638982	-13.003	-1.494	1.142	-0.976	2.010	2.184	-5.416	3.840	-4.458	0.000000	0.000000
