1687925628728	1687925628728	-10.800	-2.435	-1.087	0.522	-2.139	-2.037	-2.981	0.682	-4.154	0.000000	0.000000
1687925628728	1687925628728	-10.398	-2.294	-1.051	0.608	-2.001	-1.962	-2.763	0.912	-4.439	0.000000	0.000000
1687925628735	1687925628728	-10.080	-2.334	-0.998	0.672	-1.874	-1.907	-2.437	1.183	-4.705	0.000000	0.000000
1687925628746	1687925628735	-9.735	-2.322	-0.939	0.732	-1.746	-1.861	-2.167	1.451	-4.836	0.000000	0.000000
1687925628756	1687925628747	-9.687	-2.327	-0.895	0.793	-1.626	-1.819	-1.994	1.539	-4.963	0.000000	0.000000
1687925628769	1687925628756	-9.869	-2.150	-0.912	0.856	-1.515	-1.779	-1.793	1.671	-5.071	0.000000	0.000000
1687925628776	1687925628769	-9.823	-2.140	-0.857	0.920	-1.393	-1.732	-1.887	1.776	-5.188	0.000000	0.000000
1687925628785	1687925628776	-9.682	-1.999	-0.670	0.980	-1.268	-1.671	-2.210	2.054	-5.358	0.000000	0.000000
1687925628795	1687925628785	-9.474	-1.918	-0.709	1.041	-1.145	-1.594	-2.327	2.172	-5.478	0.000000	0.000000
1687925628805	1687925628795	-9.361	-1.669	-0.718	1.115	-1.012	-1.502	-2.291	2.375	-5.399	0.000000	0.000000
1687925628815	1687925628806	-9.045	-1.439	-0.960	1.203	-0.867	-1.403	-2.205	2.521	-5.564	0.000000	0.000000
1687925628826	1687925628815	-8.847	-0.984	-1.061	1.285	-0.732	-1.300	-2.195	2.820	-5.681	0.000000	0.000000
1687925628835	1687925628826	-8.657	-0.395	-1.046	1.338	-0.602	-1.190	-1.966	3.081	-6.014	0.000000	0.000000
1687925628845	1687925628835	-8.250	0.110	-0.931	1.340	-0.467	-1.076	-1.829	3.551	-6.189	0.000000	0.000000
1687925628855	1687925628845	-7.891	0.651	-0.754	1.267	-0.326	-0.958	-1.690	4.140	-6.242	0.000000	0.000000
1687925628866	1687925628855	-7.807	0.807	-0.472	1.111	-0.176	-0.831	-1.290	4.628	-6.153	0.000000	0.000000
1687925628875	1687925628866	-8.334	0.984	-0.388	0.903	-0.006	-0.701	-0.991	5.169	-6.055	0.000000	0.000000
1687925628886	1687925628875	-9.237	1.003	-0.601	0.671	0.183	-0.567	-0.955	5.325	-5.835	0.000000	0.000000
