1687925618684	1687925618681	-13.103	-2.258	1.834	-1.802	1.677	2.271	-5.131	-0.026	-0.014	0.000000	0.000000
1687925618694	1687925618684	-12.474	-2.332	1.796	-1.863	1.662	2.180	-4.410	-0.263	0.134	0.000000	0.000000
1687925618704	1687925618694	-12.009	-2.346	1.614	-1.888	1.668	2.094	-3.615	-0.350	0.275	0.000000	0.000000
1687925618716	1687925618705	-11.552	-2.248	1.525	-1.894	1.669	2.023	-2.921	-0.603	0.429	0.000000	0.000000
1687925618724	1687925618716	-11.502	-2.399	1.470	-1.896	1.652	1.977	-2.401	-0.795	0.438	0.000000	0.000000
1687925618736	1687925618724	-11.492	-2.253	1.362	-1.902	1.626	1.957	-1.896	-0.871	0.536	0.000000	0.000000
1687925618745	1687925618736	-11.547	-2.198	1.417	-1.857	1.559	1.929	-1.800	-1.214	0.685	0.000000	0.000000
1687925618755	1687925618745	-11.648	-2.354	1.506	-1.857	1.559	1.929	-1.762	-1.228	0.737	0.000000	0.000000
1687925618765	1687925618755	-11.765	-2.490	1.611	-1.817	1.508	1.924	-1.788	-1.369	0.979	0.000000	0.000000
1687925618776	1687925618765	-11.514	-2.557	1.767	-1.751	1.467	1.932	-1.870	-1.688	1.219	0.000000	0.000000
1687925618785	1687925618776	-11.164	-2.667	1.779	-1.666	1.418	1.957	-1.975	-2.009	1.482	0.000000	0.000000
1687925618795	1687925618785	-10.975	-2.832	1.956	-1.561	1.352	1.995	-1.714	-2.265	1.786	0.000000	0.000000
1687925618805	1687925618795	-10.867	-2.880	2.064	-1.429	1.296	2.028	-1.362	-2.607	1.970	0.000000	0.000000
1687925618815	1687925618805	-10.877	-2.921	2.210	-1.299	1.267	2.045	-1.176	-2.931	2.253	0.000000	0.000000
1687925618825	1687925618815	-10.776	-2.950	2.282	-1.185	1.227	2.051	-1.077	-3.203	2.497	0.000000	0.000000
1687925618837	1687925618825	-10.513	-2.902	2.399	-1.091	1.183	2.040	-1.101	-3.431	2.749	0.000000	0.000000
1687925618845	1687925618837	-10.226	-3.036	2.471	-1.020	1.141	2.004	-1.022	-3.687	2.945	0.000000	0.000000
1687925618855	1687925618845	-10.053	-3.256	2.488	-0.968	1.095	1.947	-0.785	-3.845	3.168	0.000000	0.000000
1687925618865	1687925618855	-9.816	-3.479	2.631	-0.914	1.041	1.874	-0.534	-4.223	3.359	0.000000	0.000000
1687925618875	1687925618865	-9.560	-3.697	2.859	-0.853	0.979	1.775	-0.390	-4.602	3.452	0.000000	0.000000
1687925618885	1687925618875	-9.335	-3.816	2.933	-0.786	0.920	1.664	-0.189	-5.013	3.682	0.000000	0.000000
