1685512434114	1685512434114	-8.674	-3.254	1.784	-1.712	0.308	2.715	-1.279	0.275	0.472	126.974586	37.294987
1685512434120	1685512434114	-7.781	-3.563	1.932	-2.220	0.184	2.584	-0.273	-0.223	0.769	126.974586	37.294987
1685512434129	1685512434120	-7.197	-3.699	2.167	-2.619	0.087	2.425	0.790	-0.761	1.235	126.974586	37.294987
1685512434139	1685512434129	-6.840	-3.977	2.346	-2.871	0.053	2.253	1.741	-1.281	1.446	126.974586	37.294987
1685512434149	1685512434139	-6.723	-4.254	2.318	-2.969	0.055	2.104	2.377	-1.638	1.748	126.974586	37.294987
1685512434161	1685512434149	-6.761	-4.243	2.059	-2.910	0.055	1.984	2.780	-2.121	1.987	126.974586	37.294987
1685512434169	1685512434162	-6.754	-4.187	1.810	-2.761	0.028	1.877	2.933	-2.593	2.016	126.974586	37.294987
1685512434179	1685512434169	-6.680	-4.451	1.549	-2.586	-0.021	1.783	2.926	-2.765	1.810	126.974586	37.294987
1685512434189	1685512434179	-6.752	-5.248	1.444	-2.407	-0.099	1.695	2.964	-2.921	1.609	126.974586	37.294987
1685512434199	1685512434189	-6.756	-4.939	1.279	-2.156	-0.149	1.602	3.055	-3.318	1.369	126.974586	37.294987
1685512434209	1685512434199	-6.852	-4.252	1.341	-1.883	-0.183	1.503	3.002	-4.276	1.281	126.974586	37.294987
1685512434220	1685512434209	-6.970	-4.204	1.365	-1.707	-0.214	1.480	3.012	-4.120	1.120	126.974586	37.294987
1685512434229	1685512434220	-7.226	-4.379	1.480	-1.567	-0.243	1.511	2.923	-3.548	1.166	126.974586	37.294987
1685512434239	1685512434229	-7.422	-4.520	1.413	-1.504	-0.255	1.462	2.813	-3.620	1.171	126.974586	37.294987
1685512434249	1685512434239	-7.779	-4.745	1.329	-1.534	-0.243	1.338	2.567	-3.955	1.269	126.974586	37.294987
1685512434263	1685512434249	-8.305	-5.049	1.944	-1.605	-0.235	1.238	2.373	-4.221	1.185	126.974586	37.294987
1685512434269	1685512434263	-8.847	-4.846	1.786	-1.614	-0.203	1.214	2.018	-4.575	1.080	126.974564	37.294998
1685512434282	1685512434269	-8.715	-4.908	1.006	-1.547	-0.202	1.229	1.494	-4.997	1.676	126.974564	37.294998
1685512434289	1685512434282	-8.636	-5.183	0.955	-1.520	-0.288	1.208	0.950	-4.884	1.484	126.974564	37.294998
1685512434299	1685512434289	-8.696	-5.291	1.120	-1.476	-0.235	1.156	1.082	-5.001	0.670	126.974564	37.294998
1685512434309	1685512434300	-8.933	-5.653	1.334	-1.345	-0.173	1.159	1.156	-5.401	0.587	126.974564	37.294998
1685512434320	1685512434310	-9.292	-5.748	1.530	-1.157	-0.144	1.166	1.094	-5.605	0.728	126.974564	37.294998
1685512434330	1685512434321	-9.742	-5.868	1.626	-1.004	-0.081	1.064	0.852	-6.074	0.919	126.974564	37.294998
1685512434342	1685512434330	-10.003	-5.868	1.566	-0.848	-0.022	0.935	0.488	-6.213	1.082	126.974564	37.294998
1685512434350	1685512434342	-10.096	-5.804	1.650	-0.635	0.046	0.865	0.036	-6.383	1.156	126.974564	37.294998
1685512434360	1685512434350	-10.094	-5.729	1.614	-0.396	0.099	0.826	-0.227	-6.443	1.085	126.974564	37.294998
1685512434370	1685512434360	-10.106	-5.600	1.578	-0.166	0.127	0.775	-0.326	-6.462	1.168	126.974564	37.294998
1685512434379	1685512434371	-10.257	-5.495	1.618	0.001	0.148	0.707	-0.328	-6.460	1.140	126.974564	37.294998
1685512434389	1685512434380	-10.609	-5.504	1.599	0.106	0.182	0.627	-0.347	-6.412	1.116	126.974564	37.294998
1685512434401	1685512434390	-11.313	-5.511	1.506	0.172	0.213	0.523	-0.503	-6.369	1.168	126.974564	37.294998
1685512434409	1685512434401	-12.433	-5.784	1.516	0.167	0.264	0.375	-0.860	-6.440	1.168	126.974564	37.294998
1685512434420	1685512434410	-13.364	-5.969	1.532	0.121	0.348	0.184	-1.568	-6.498	1.097	126.974564	37.294998
1685512434430	1685512434420	-13.927	-6.117	1.535	0.094	0.412	-0.012	-2.691	-6.812	1.137	126.974564	37.294998
1685512434440	1685512434431	-13.661	-6.177	1.925	0.095	0.414	-0.161	-3.622	-7.013	1.185	126.974564	37.294998
1685512434449	1685512434440	-12.433	-6.146	2.241	0.110	0.359	-0.261	-4.185	-7.161	1.233	126.974564	37.294998
1685512434464	1685512434450	-10.460	-5.997	2.334	0.176	0.261	-0.334	-3.917	-7.207	1.662	126.974564	37.294998
