1685512293916	1685512293916	-6.680	-3.134	2.416	-0.265	0.748	1.283	2.840	0.338	2.133	126.975067	37.295830
1685512293921	1685512293917	-6.847	-2.916	2.421	-0.578	0.690	1.178	2.823	0.278	2.433	126.975067	37.295830
1685512293930	1685512293922	-6.871	-2.780	2.203	-0.759	0.694	1.060	2.940	-1.245	2.447	126.975067	37.295830
1685512293940	1685512293931	-6.926	-3.141	1.990	-0.979	0.651	0.976	2.792	-1.140	2.528	126.975067	37.295830
1685512293950	1685512293940	-7.008	-3.393	2.009	-1.134	0.560	0.960	2.787	-1.118	2.399	126.975067	37.295830
1685512293963	1685512293950	-7.140	-3.491	1.820	-1.246	0.522	0.949	2.746	-1.566	2.255	126.975067	37.295830
1685512293970	1685512293963	-7.266	-3.800	1.671	-1.286	0.472	0.938	2.677	-1.913	2.346	126.975067	37.295830
1685512293982	1685512293970	-7.468	-4.049	1.484	-1.241	0.441	0.949	2.557	-2.109	2.227	126.975067	37.295830
1685512293991	1685512293982	-7.836	-3.950	1.511	-1.159	0.440	0.971	2.442	-2.523	2.148	126.975067	37.295830
1685512294000	1685512293991	-8.241	-3.898	1.669	-1.058	0.442	0.985	2.248	-2.861	2.011	126.975067	37.295830
1685512294010	1685512294001	-8.468	-3.982	1.769	-0.929	0.440	1.005	1.889	-2.875	2.100	126.975067	37.295830
1685512294020	1685512294011	-8.758	-3.982	1.920	-0.799	0.414	1.030	1.492	-2.914	2.306	126.975067	37.295830
1685512294032	1685512294021	-8.966	-4.092	2.037	-0.716	0.381	1.037	1.271	-3.103	2.459	126.975067	37.295830
1685512294042	1685512294033	-9.115	-4.113	1.982	-0.661	0.348	1.037	0.986	-3.208	2.658	126.975067	37.295830
1685512294053	1685512294042	-9.335	-4.068	1.994	-0.622	0.312	1.032	0.783	-3.400	2.796	126.975067	37.295830
1685512294061	1685512294053	-9.407	-4.073	2.140	-0.613	0.292	1.025	0.637	-3.529	2.780	126.975067	37.295830
1685512294073	1685512294061	-9.390	-4.130	2.212	-0.663	0.275	1.015	0.421	-3.598	2.830	126.975067	37.295830
1685512294081	1685512294073	-9.108	-4.477	2.236	-0.798	0.228	0.983	0.350	-3.699	3.005	126.975067	37.295830
1685512294090	1685512294082	-9.041	-4.583	2.061	-0.937	0.213	0.930	0.369	-3.871	3.108	126.975067	37.295830
1685512294102	1685512294090	-9.213	-4.556	2.014	-0.936	0.232	0.877	0.654	-4.259	3.112	126.975067	37.295830
1685512294110	1685512294103	-9.416	-4.690	2.014	-0.808	0.249	0.837	0.723	-4.417	2.928	126.975067	37.295830
1685512294120	1685512294110	-9.787	-4.858	1.968	-0.644	0.285	0.789	0.551	-4.441	2.875	126.975067	37.295830
