1685512343989	1685512343989	-9.622	-3.314	-0.299	0.716	0.338	-0.421	-1.386	2.203	0.924	126.975586	37.295639
1685512343990	1685512343989	-9.819	-3.433	-0.445	0.668	0.415	-0.237	-1.544	2.356	0.955	126.975586	37.295639
1685512343997	1685512343990	-10.127	-3.491	-0.433	0.606	0.497	-0.057	-1.731	2.394	0.819	126.975586	37.295639
1685512344007	1685512343997	-10.630	-3.496	-0.390	0.520	0.599	0.114	-1.896	2.236	0.656	126.975586	37.295639
1685512344016	1685512344007	-10.877	-3.491	-0.383	0.441	0.700	0.280	-2.176	2.138	0.663	126.975586	37.295639
1685512344029	1685512344016	-10.987	-3.412	-0.441	0.378	0.799	0.456	-2.648	2.088	0.711	126.975586	37.295639
1685512344036	1685512344029	-10.944	-3.378	-0.225	0.272	0.938	0.853	-2.868	2.047	0.747	126.975586	37.295639
1685512344047	1685512344037	-11.047	-3.280	0.041	0.272	0.938	0.853	-2.964	2.097	0.728	126.975586	37.295639
1685512344056	1685512344047	-10.645	-3.359	0.414	0.222	1.034	1.048	-2.873	2.047	1.022	126.975586	37.295639
1685512344067	1685512344057	-9.847	-3.460	0.769	0.202	1.131	1.233	-2.952	2.097	1.331	126.975586	37.295639
1685512344076	1685512344067	-8.873	-3.575	1.247	0.236	1.201	1.406	-2.504	1.930	1.784	126.975586	37.295639
1685512344088	1685512344077	-7.966	-3.558	1.654	0.326	1.250	1.545	-1.664	1.741	2.212	126.975586	37.295639
1685512344096	1685512344088	-7.321	-3.460	1.918	0.480	1.307	1.626	-0.627	1.501	2.787	126.975586	37.295639
1685512344107	1685512344097	-7.197	-3.397	1.997	0.688	1.405	1.630	0.328	1.408	3.270	126.975586	37.295639
1685512344116	1685512344107	-7.544	-3.438	2.121	0.931	1.553	1.565	1.041	1.353	3.637	126.975586	37.295639
1685512344128	1685512344117	-8.499	-3.373	2.014	1.167	1.710	1.454	1.209	1.317	3.785	126.975586	37.295639
1685512344136	1685512344128	-9.649	-3.230	1.839	1.559	1.954	1.257	0.912	1.149	4.005	126.975586	37.295639
1685512344148	1685512344136	-10.786	-3.014	1.654	1.559	1.954	1.257	-0.010	1.113	3.989	126.975586	37.295639
1685512344156	1685512344148	-11.629	-2.765	1.391	1.695	1.966	1.249	-1.142	1.173	3.922	126.975586	37.295639
1685512344167	1685512344157	-11.957	-2.368	1.161	1.772	1.899	1.310	-2.267	1.324	3.826	126.975586	37.295639
1685512344176	1685512344167	-11.609	-2.037	1.041	1.758	1.763	1.427	-3.098	1.496	3.666	126.975586	37.295639
1685512344187	1685512344177	-10.858	-1.877	0.994	1.625	1.576	1.567	-3.417	1.829	3.515	126.975586	37.295639
1685512344196	1685512344187	-10.197	-1.793	0.860	1.382	1.379	1.690	-3.053	2.081	3.472	126.975586	37.295639
1685512344208	1685512344196	-9.680	-1.841	0.869	1.045	1.205	1.770	-2.274	2.148	3.493	126.975586	37.295639
1685512344216	1685512344208	-9.515	-1.908	0.831	0.627	1.080	1.806	-1.583	2.121	3.424	126.975586	37.295639
1685512344228	1685512344216	-9.515	-2.085	0.903	0.151	1.009	1.807	-1.027	1.946	3.496	126.975586	37.295639
1685512344236	1685512344228	-9.455	-2.449	1.173	-0.863	0.898	1.740	-0.821	1.726	3.536	126.975586	37.295639
1685512344249	1685512344237	-9.297	-2.741	1.362	-0.863	0.898	1.740	-0.788	1.410	3.682	126.975586	37.295639
1685512344257	1685512344250	-8.983	-2.907	1.460	-1.300	0.817	1.699	-0.690	0.852	4.070	126.975586	37.295639
1685512344269	1685512344257	-8.827	-2.859	1.630	-1.625	0.746	1.659	-0.505	0.400	4.355	126.975586	37.295639
1685512344277	1685512344269	-8.454	-2.859	1.757	-1.847	0.677	1.615	-0.165	0.045	4.566	126.975586	37.295639
1685512344287	1685512344277	-8.284	-2.971	1.846	-1.995	0.604	1.570	0.012	-0.103	4.848	126.975586	37.295639
1685512344297	1685512344287	-7.994	-3.364	1.961	-2.060	0.540	1.536	0.409	-0.326	5.095	126.975586	37.295639
1685512344307	1685512344297	-7.963	-3.792	1.973	-2.031	0.514	1.506	0.615	-0.618	5.219	126.975586	37.295639
1685512344317	1685512344307	-7.982	-4.173	1.896	-1.914	0.542	1.458	0.943	-1.207	5.361	126.975586	37.295639
1685512344329	1685512344317	-8.107	-4.204	1.860	-1.746	0.588	1.387	1.015	-1.820	5.380	126.975586	37.295639
1685512344337	1685512344329	-8.267	-4.106	1.748	-1.280	0.597	1.322	1.025	-2.373	5.318	126.975586	37.295639
1685512344347	1685512344337	-8.186	-4.022	1.583	-1.280	0.597	1.322	0.924	-2.564	5.301	126.975586	37.295639
1685512344358	1685512344348	-8.248	-3.943	1.621	-1.056	0.579	1.321	0.783	-2.634	5.215	126.975586	37.295639
1685512344369	1685512344358	-8.286	-3.900	1.669	-0.877	0.553	1.312	0.881	-2.650	5.049	126.975586	37.295639
1685512344378	1685512344369	-8.545	-3.879	1.736	-0.744	0.525	1.299	0.833	-2.693	5.095	126.975586	37.295639
1685512344388	1685512344378	-8.837	-3.922	1.851	-0.634	0.513	1.283	0.807	-2.768	5.150	126.975586	37.295639
1685512344397	1685512344388	-8.914	-3.855	1.860	-0.550	0.525	1.255	0.560	-2.854	5.217	126.975586	37.295639
1685512344407	1685512344397	-9.017	-3.864	1.793	-0.506	0.518	1.216	0.280	-3.000	5.329	126.975586	37.295639
1685512344418	1685512344407	-8.973	-3.836	1.642	-0.501	0.490	1.184	0.215	-3.036	5.337	126.975586	37.295639
1685512344429	1685512344418	-8.866	-3.699	1.674	-0.542	0.452	1.153	0.124	-3.115	5.250	126.975586	37.295639
1685512344437	1685512344429	-8.859	-3.938	1.709	-0.685	0.381	1.057	0.180	-3.165	5.083	126.975586	37.295639
1685512344450	1685512344437	-8.820	-4.221	1.769	-0.685	0.381	1.057	0.299	-3.108	5.100	126.975586	37.295639
1685512344457	1685512344450	-8.734	-4.317	1.872	-0.744	0.368	0.999	0.318	-3.436	5.119	126.975586	37.295639
1685512344467	1685512344457	-9.009	-4.434	1.858	-0.768	0.357	0.931	0.366	-3.783	5.160	126.975586	37.295639
